id,department,grade,course_type,course_number,course_name,credits,capacity,professor,class_time,location1,class_time2,location2,class_type
215,핵심4영역,전체,핵심교양,116587-01,포스트코로나시대의생명과학,3,60,김지윤,"Wed:4Fri:3,4",자연대4-4101,,,대면
216,핵심4영역,전체,핵심교양,115623-01,풍력산업의이해,3,60,이상일,"Tue:1,2Thu:3",자연대4-4504,,,대면
217,핵심4영역,전체,핵심교양,116872-01,환경과불편한진실,3,60,서성희,"Wed:4Fri:3,4",인문관-1121,,,대면
218,핵심4-1영역(이공계핵심기초),전체,핵심교양,100298-02,공업수학(2),3,50,김현섭,"Wed:2,3Fri:3",공대3-13101,,,대면
219,핵심4-1영역(이공계핵심기초),전체,핵심교양,100298-03,공업수학(2),3,70,김영완,"Tue:8Thu:6,7",공대3-13523,,,대면
220,핵심4-1영역(이공계핵심기초),전체,핵심교양,100298-07,공업수학(2),3,70,윤준원,"Tue:8Thu:6,7",공대1-7219,,,대면
221,핵심4-1영역(이공계핵심기초),전체,핵심교양,100329-01,공학수학(2),3,70,황영보,"Tue:8Thu:6,7",공대2-9508,,,대면
222,핵심4-1영역(이공계핵심기초),전체,핵심교양,106971-01,미분적분학/초급,3,70,김영완,"Mon:8,9Wed:6",공대3-13522,,,대면
223,핵심4-1영역(이공계핵심기초),전체,핵심교양,106971-02,미분적분학/초급,3,70,하미숙,"Mon:8,9Wed:6",인문관-1121,,,대면
224,핵심4-1영역(이공계핵심기초),전체,핵심교양,106971-05,미분적분학/고급,3,70,이재호,"Mon:8,9Wed:6",공대3-13102,,,대면
225,핵심4-1영역(이공계핵심기초),전체,핵심교양,106971-08,미분적분학/중급,3,70,정수미,"Tue:8Thu:6,7",해대2-702102,,,대면
226,핵심4-1영역(이공계핵심기초),전체,핵심교양,106971-09,미분적분학/고급,3,70,,"Tue:8Thu:6,7",해대2-702103,,,대면
227,핵심4-1영역(이공계핵심기초),전체,핵심교양,101778-02,수치해석,3,70,장세명,"Mon:6,7Wed:6,7",공대1-7320,,,대면
228,핵심4-1영역(이공계핵심기초),전체,핵심교양,101778-03,수치해석,3,70,구본용,"Mon:6,7Wed:6,7",공대2-9206,,,대면
229,핵심4-1영역(이공계핵심기초),전체,핵심교양,102516-03,일반물리학2,3,70,김상표,"Mon:1,2Wed:3",해대2-702102,,,대면
230,핵심4-1영역(이공계핵심기초),전체,핵심교양,102516-07,일반물리학2,3,70,양정엽,"Tue:3Thu:1,2",해대2-702102,,,대면
231,핵심4-1영역(이공계핵심기초),전체,핵심교양,102516-06,일반물리학2,3,70,김택성,"Tue:1,2Thu:3",사회관-2227,,,대면
232,핵심4-1영역(이공계핵심기초),전체,핵심교양,113718-01,일반물리학실험1,1,30,김진영,"Fri:1,2",자연대2-2101,,,대면
233,핵심4-1영역(이공계핵심기초),전체,핵심교양,113726-01,일반물리학실험2,1,30,이태균,"Mon:6,7",자연대2-2101,,,대면
234,핵심4-1영역(이공계핵심기초),전체,핵심교양,113726-02,일반물리학실험2,1,30,이용제,"Thu:8,9",자연대2-2101,,,대면
235,핵심4-1영역(이공계핵심기초),전체,핵심교양,113726-03,일반물리학실험2,1,30,김지완,"Tue:6,7",자연대2-2101,,,대면
236,핵심4-1영역(이공계핵심기초),전체,핵심교양,113726-07,일반물리학실험2,1,30,김진영,"Mon:1,2",자연대2-2101,,,대면
237,핵심4-1영역(이공계핵심기초),전체,핵심교양,113726-06,일반물리학실험2,1,30,양정엽,"Tue:1,2",자연대2-2101,,,대면
238,핵심4-1영역(이공계핵심기초),전체,핵심교양,113726-08,일반물리학실험2,1,30,이용제,"Tue:8,9",자연대2-2101,,,대면
239,핵심4-1영역(이공계핵심기초),전체,핵심교양,102530-03,일반수학,3,70,정수미,"Mon:6,7Wed:7",해대2-702103,,,대면
240,핵심4-1영역(이공계핵심기초),전체,핵심교양,102576-02,일반화학2,3,70,이미정,"Tue:1,2Thu:3",해대2-702102,,,대면
241,핵심4-1영역(이공계핵심기초),전체,핵심교양,102576-03,일반화학2,3,70,심중표,"Tue:6,7Thu:8",공대2-9507,,,대면
242,핵심4-1영역(이공계핵심기초),전체,핵심교양,109566-01,지구과학(1),3,75,김용이,"Wed:6Thu:6,7",공대5-8207,,,대면
243,핵심4-1영역(이공계핵심기초),전체,핵심교양,115910-01,통계학입문,3,70,,"Mon:6,7Tue:6",디지털정보관-328,,,대면
244,핵심4-1영역(이공계핵심기초),전체,핵심교양,115910-03,통계학입문,3,70,이연석,"Mon:6,7Tue:6",공대3-13103,,,대면
245,핵심4-1영역(이공계핵심기초),전체,핵심교양,100298-01,공업수학(2),3,70,김변곤,"Mon:2Wed:6,7",공대3-13324,,,대면
246,핵심4-1영역(이공계핵심기초),전체,핵심교양,100298-05,공업수학(2),3,70,윤영진,"Tue:8Thu:6,7",자연대3-3402,,,대면
247,핵심4-1영역(이공계핵심기초),전체,핵심교양,116591-01,공학수학2,2,70,이창경,"Mon:2,3",공대4-6406,,,대면
248,핵심4-1영역(이공계핵심기초),전체,핵심교양,116591-02,공학수학2,2,60,이연규,"Mon:3,4",해대1-701616,,,대면
249,핵심4-1영역(이공계핵심기초),전체,핵심교양,116591-07,공학수학2,2,70,이창경,"Tue:1,2",공대4-6406,,,대면
250,핵심4-1영역(이공계핵심기초),전체,핵심교양,109333-01,기초수학,3,70,김성주,"Wed:4Fri:3,4",자연대4-4504,,,대면
251,핵심4-1영역(이공계핵심기초),전체,핵심교양,106971-03,미분적분학/중급,3,70,최승경,"Mon:8,9Wed:6",인문관-1428,,,대면
252,핵심4-1영역(이공계핵심기초),전체,핵심교양,106971-07,미분적분학/중급,3,70,정수미,"Mon:8,9Wed:6",인문관-1429,,,대면
253,핵심4-1영역(이공계핵심기초),전체,핵심교양,106971-06,미분적분학/초급,3,70,임효진,"Tue:8Thu:6,7",자연대4-4101,,,대면
254,핵심4-1영역(이공계핵심기초),전체,핵심교양,106971-07,미분적분학/초급,3,70,하미숙,"Tue:8Thu:6,7",자연대4-4504,,,대면
255,핵심4-1영역(이공계핵심기초),전체,핵심교양,102512-01,일반물리학,3,70,이용제,"Mon:3,4Wed:1",자연대4-4101,,,대면
256,핵심4-1영역(이공계핵심기초),전체,핵심교양,102515-01,일반물리학1,3,70,김진영,"Wed:4Fri:3,4",자연대4-4505,,,대면
257,핵심4-1영역(이공계핵심기초),전체,핵심교양,102516-01,일반물리학2,3,70,황인섭,"Mon:1,2Wed:3",공대4-6410,,,대면
258,핵심4-1영역(이공계핵심기초),전체,핵심교양,102516-02,일반물리학2,3,70,황인섭,"Mon:3,4Wed:1",공대4-6410,,,대면
259,핵심4-1영역(이공계핵심기초),전체,핵심교양,102516-05,일반물리학2,3,70,김택성,"Tue:3Thu:1,2",해대2-702104,,,대면
260,핵심4-1영역(이공계핵심기초),전체,핵심교양,102516-07,일반물리학2,3,70,양정엽,"Mon:3,4Wed:1",자연대4-4505,,,대면
261,핵심4-1영역(이공계핵심기초),전체,핵심교양,113726-05,일반물리학실험2,1,30,이태균,"Mon:3,4",자연대2-2101,,,대면
262,핵심4-1영역(이공계핵심기초),전체,핵심교양,113726-07,일반물리학실험2,1,30,이용제,"Wed:3,4",자연대2-2101,,,대면
263,핵심4-1영역(이공계핵심기초),전체,핵심교양,102530-01,일반수학,3,70,윤영진,"Tue:3Thu:1,2",자연대3-3402,,,대면
264,핵심4-1영역(이공계핵심기초),전체,핵심교양,102530-02,일반수학,3,70,하미숙,"Mon:3,4Wed:1",해대2-702103,,,대면
265,핵심4-1영역(이공계핵심기초),전체,핵심교양,102572-01,일반화학,3,70,정현진,"Tue:3Thu:1,2",공대4-6410,,,대면
266,핵심4-1영역(이공계핵심기초),전체,핵심교양,102572-02,일반화학,3,70,정현진,"Tue:1,2Thu:3",공대4-6410,,,대면
267,핵심4-1영역(이공계핵심기초),전체,핵심교양,102576-01,일반화학2,3,70,이미정,"Mon:3,4Wed:1",공대2-9105,,,대면
268,핵심4-1영역(이공계핵심기초),전체,핵심교양,102576-07,일반화학2,3,70,전경원,"Wed:2Fri:1,2",자연대4-4101,,,대면
269,핵심4-1영역(이공계핵심기초),전체,핵심교양,113725-01,일반화학실험2,1,30,박경세,"Wed:3,4",자연대4-4308,,,대면
270,핵심4-1영역(이공계핵심기초),전체,핵심교양,113725-02,일반화학실험2,1,30,박경세,"Thu:1,2",자연대4-4308,,,대면
271,핵심4-1영역(이공계핵심기초),전체,핵심교양,113725-03,일반화학실험2,1,30,심중표,"Wed:6,7",공대2-9401,,,대면
272,핵심4-1영역(이공계핵심기초),전체,핵심교양,113725-07,일반화학실험2,1,30,전경원,"Thu:3,4",자연대4-4308,,,대면
273,핵심4-1영역(이공계핵심기초),전체,핵심교양,113725-05,일반화학실험2,1,30,전경원,"Thu:6,7",자연대4-4308,,,대면
274,핵심4-1영역(이공계핵심기초),전체,핵심교양,113725-06,일반화학실험2,1,30,이효준,"Tue:3,4",자연대4-4308,,,대면
275,핵심4-1영역(이공계핵심기초),전체,핵심교양,112981-01,정보통계학및실습,3,70,정강모,"Wed:6,7",자연대1-1401,"Fri:1,2",자연대1-1418,대면
276,핵심4-1영역(이공계핵심기초),전체,핵심교양,112981-02,정보통계학및실습,3,70,오종철,"Tue:6,7",자연대1-1401,"Thu:8,9",자연대1-1418,대면
277,핵심4-1영역(이공계핵심기초),전체,핵심교양,112981-03,정보통계학및실습,3,70,오종철,"Tue:8,9",자연대1-1401,"Thu:6,7",자연대1-1418,대면
278,핵심4-1영역(이공계핵심기초),전체,핵심교양,112981-07,정보통계학및실습,3,70,윤병인,"Tue:3,4",자연대1-1401,"Thu:1,2",자연대1-1418,대면
279,핵심4-1영역(이공계핵심기초),전체,핵심교양,115910-02,통계학입문,3,70,강상기,"Mon:6,7Tue:6",공대3-13419,,,대면
280,핵심4-1영역(이공계핵심기초),전체,핵심교양,115910-07,통계학입문,3,70,김능회,"Mon:6,7Tue:6",디지털정보관-124,,,대면
281,일반교양,전체,일반교양,116097-01,4차산업혁명과지식재산,3,60,이영석,"Mon:8,9Wed:6",공대2-9105,,,대면
282,일반교양,전체,일반교양,116587-01,AI디지털시대의학습·연구윤리,1,60,주정훈,Wed:2,사회관-2129(합동강의실),,,대면
283,일반교양,전체,일반교양,115628-01,갯벌생태계와어촌문화,3,60,김형섭,"Mon:8,9Wed:6",해대2-702103,,,대면
284,일반교양,전체,일반교양,108390-01,골프,1,20,,"Mon:1,2",골프장,,,대면
285,일반교양,전체,일반교양,108390-03,골프,1,20,오연풍,"Mon:8,9",골프장,,,대면
286,일반교양,전체,일반교양,116582-01,그룹피아노:디지털피아노,3,15,,"Tue:1,2Thu:3",자연대2-2103,,,대면
287,일반교양,전체,일반교양,116582-02,그룹피아노:디지털피아노,3,15,,"Tue:3Thu:1,2",자연대2-2103,,,대면
288,일반교양,전체,일반교양,113701-01,그림책으로함양하는인성,3,60,이지현,"Mon:1,2,3",인문관-1328,,,"대면, 팀티칭"
289,일반교양,전체,일반교양,116758-01,디지털클라이밍,1,20,최규전,"Mon:1,2",체육관(미),,,대면
290,일반교양,전체,일반교양,116758-02,디지털클라이밍,1,20,김라영,"Tue:1,2",체육관(미),,,대면
291,일반교양,전체,일반교양,116758-03,디지털클라이밍,1,20,최규전,"Wed:2,3",체육관(미),,,대면
292,일반교양,전체,일반교양,111800-01,리더십(지휘통솔),3,60,서상국,"Tue:1,2Thu:3",공대2-9105,,,대면
293,일반교양,전체,일반교양,116585-01,명사와함께하는토크콘서트,1,80,박규연,"Tue:8,9",학생회관-고춘곤홀,,,대면
294,일반교양,전체,일반교양,115153-01,미디어를활용한다이어트와체형관리,3,60,이정희,"Mon:1,2Wed:3",인문관-1106,,,대면
295,일반교양,전체,일반교양,116567-01,보디빌딩,1,30,이호근,"Tue:6,7",체육관-휘트,,,대면
296,일반교양,전체,일반교양,115629-01,사회봉사1,1,60,엄기욱,"Mon:6,7",사회관-2129(합동강의실),,,대면
297,일반교양,전체,일반교양,115630-01,사회봉사2,1,60,이지수,"Mon:8,9",사회관-2129(합동강의실),,,대면
298,일반교양,전체,일반교양,115631-01,사회봉사3,1,60,백옥미,"Mon:2,3",사회관-2129(합동강의실),,,대면
299,일반교양,전체,일반교양,109559-01,셀프리더십,3,70,김공수,"Tue:6,7Thu:8",사회관-2227,,,대면
300,일반교양,전체,일반교양,109559-02,셀프리더십,3,70,최강득,"Tue:8Thu:6,7",사회관-2328,,,대면
301,일반교양,전체,일반교양,101606-01,소프트볼,1,30,김준호,"Wed:6,7",종합운동장,,,대면
302,일반교양,전체,일반교양,116759-01,스노보드,1,60,김민주,"Sat:1,2",집중강의(야외),,,대면
303,일반교양,전체,일반교양,101765-01,스키,1,60,김진욱,"Sat:1,2",집중강의(야외),,,대면
304,일반교양,전체,일반교양,117228-01,스토리텔링인성여행,3,60,손현정,"Tue:3Thu:1,2",사회관-2121,,,대면
305,일반교양,전체,일반교양,115625-01,승마입문,1,50,이호근,"Sat:1,2",집중강의(야외),,,대면
306,일반교양,전체,일반교양,115625-03,승마입문,1,50,이호근,"Sat:6,7",집중강의(야외),,,대면
307,일반교양,전체,일반교양,116568-01,야구입문,1,30,김준호,"Tue:8,9",종합운동장,,,대면
308,일반교양,전체,일반교양,116569-01,에어로빅입문,1,30,문희정,"Thu:6,7",체육관-무용실,,,대면
309,일반교양,전체,일반교양,115931-01,이미지스타일링,3,70,공미란,"Mon:6,7Wed:7",해대1-701113(PC실),,,대면
310,일반교양,전체,일반교양,116570-02,조정입문,1,20,김진욱,"Mon:6,7",체육관-휘트,,,대면
311,일반교양,전체,일반교양,115933-01,직무탐색및역량개발,2,60,장재인,"Tue:1,2",인문관-1331,,,대면
312,일반교양,전체,일반교양,115932-01,직업의이해와선택,2,60,강혜정,"Tue:6,7",인문관-1132,,,대면
313,일반교양,전체,일반교양,115935-01,진로탐색과생애설계,2,60,강혜정,"Thu:6,7",인문관-1132,,,대면
314,일반교양,전체,일반교양,116583-01,차세대해양정책리더,2,60,정초영,"Thu:6,7",해대1-701117(합동강의실),,,대면
315,일반교양,전체,일반교양,116571-01,축구입문,1,30,심영제,"Tue:6,7",축구장,,,대면
316,일반교양,전체,일반교양,116572-01,풋살,1,30,조홍관,"Mon:6,7",축구장,,,대면
317,일반교양,전체,일반교양,116573-01,필라테스&요가,1,30,김라영,"Mon:8,9",체육관-무용실,,,대면
318,일반교양,전체,일반교양,107756-01,현대인의패션,3,60,유경숙,"Mon:1,2Wed:3",인문관-1330,,,대면
319,일반교양,전체,일반교양,116098-01,ESG경영의이해,3,60,윤기창,"Tue:6,7Thu:8",자연대4-4505,,,대면
320,일반교양,전체,일반교양,108390-02,골프,1,20,,"Mon:3,4",골프장,,,대면
321,일반교양,전체,일반교양,116760-01,그룹피아노2:디지털피아노2,3,15,박규연,"Mon:3,4Wed:1",자연대2-2103,,,대면
322,일반교양,전체,일반교양,115625-02,승마입문,1,50,이호근,"Sat:3,4",집중강의(야외),,,대면
323,일반교양,전체,일반교양,116589-01,안전식생활,3,60,박경진,"Mon:6,7Wed:7",자연대4-4101,,,대면
324,일반교양,전체,일반교양,110737-01,운동과건강,3,60,심영제,"Mon:3,4Wed:1",체육관-웰니스홀,,,대면
325,일반교양,전체,일반교양,116588-01,인간과안전,3,60,조혜영,"Wed:4Fri:3,4",원격강의,,,비대면
326,일반교양,전체,일반교양,116570-01,조정입문,1,20,김진욱,"Mon:3,4",체육관-휘트,,,대면
327,일반교양,전체,일반교양,116570-03,조정입문,1,20,김진욱,"Wed:3,4",체육관-휘트,,,대면
328,일반교양,전체,일반교양,117237-01,진로설계와개발,1,60,장재인,Tue:3,인문관-1436,,,대면
329,일반교양,전체,일반교양,115937-01,커리어개발전략,2,60,장재인,"Thu:3,4",인문관-1431,,,대면
330,일반교양,전체,일반교양,111772-01,행복한도예여행,3,20,박경우,"Mon:3,4Wed:1,2",예능관-5210,,,대면
331,교직,전체,교직,109937-01,교육봉사활동,2,60,홍경선,"Sat:1,2",집중강의(야외),,,대면
332,교직,전체,교직,100391-01,교육철학및교육사,2,60,,"Mon:6,7",사회관-2123,,,대면
333,교직,전체,교직,100391-02,교육철학및교육사,2,60,,"Thu:8,9",사회관-2123,,,대면
334,교직,전체,교직,100397-01,교육학개론,2,60,류은진,"Thu:6,7",사회관-2122(행동분석실),,,대면
335,교직,전체,교직,100397-02,교육학개론,2,60,안진경,"Thu:8,9",사회관-2122(행동분석실),,,대면
336,교직,전체,교직,110753-02,특수교육학개론,2,60,김해숙,"Tue:6,7",사회관-2123,,,대면
337,교직,전체,교직,100377-01,교육과정,2,60,정민수,"Mon:8,9",사회관-2124,,,대면
338,교직,전체,교직,100377-02,교육과정,2,60,장성민,"Tue:1,2",사회관-2124,,,대면
339,교직,전체,교직,110753-01,특수교육학개론,2,60,이정화,"Tue:3,4",사회관-2123,,,대면
340,교직,전체,교직,113865-01,학교폭력예방및학생의이해,2,60,홍경선,"Tue:6,7",사회관-2124,,,대면
341,교직,전체,교직,113865-02,학교폭력예방및학생의이해,2,60,홍경선,"Tue:3,4",사회관-2124,,,대면
342,자유선택,전체,자유선택,115186-01,사회연계진로탐색1,3,0,오연풍,Sat:1,집중강의(야외),,,대면
343,자유선택,전체,자유선택,115187-01,사회연계진로탐색2,3,0,오연풍,Sat:2,집중강의(야외),,,대면
344,자유선택,전체,자유선택,115188-01,사회연계진로탐색3,3,0,오연풍,Sat:5,집중강의(야외),,,대면
345,자유선택,전체,자유선택,115189-01,사회연계진로탐색4,3,0,오연풍,Sat:6,집중강의(야외),,,대면
346,자유선택,전체,자유선택,115190-01,사회연계진로탐색5,3,0,오연풍,Sat:7,집중강의(야외),,,대면
347,자유선택,전체,자유선택,117703-01,안전및조직관리사례연구,3,60,이태길,"Tue:8,9Fri:6,7,8,9",문무관-301,,,대면
348,자유선택,전체,자유선택,116838-01,유리드믹스:음악놀이,3,20,이근영,"Mon:1,2Wed:3",인문관-1329,,,대면
349,자유선택,전체,자유선택,117705-01,조직리더십사례연구,3,60,홍기진,"Thu:8,9Fri:6,7,8,9",문무관-302,,,대면
350,자유선택,전체,자유선택,115896-01,평생교육방법론,3,60,김혜경,"Mon:6,7Wed:7",인문관-1330,,,대면
351,자유선택,전체,자유선택,111100-01,해외인턴십(1),16,0,오연풍,Sat:3,집중강의(해외),,,대면
352,자유선택,전체,자유선택,116617-01,아동심리와인지발달,3,60,박혜영,"Wed:2Fri:1,2",사회관-2429,,,대면
353,자유선택,전체,자유선택,113876-01,여성교육론,3,60,홍경선,"Mon:3,4Wed:1",사회관-2122(행동분석실),,,대면
354,자유선택,전체,자유선택,113875-01,평생교육론,3,60,박혜영,"Mon:3,4Wed:1",사회관-2121,,,대면
